"","mean.D75","mean.D150","mean.D300","mean.D500","mean.D700","mean.D1000","mean.D1300","mean.D1600","mean.D2000","mean.D3000","mean.D4000","x","y","area"
"64.1.1",0.766112804412842,1.11692488193512,1.67677748203278,2.25052428245544,2.72548985481262,3.31025791168213,3.61126279830933,4.05814647674561,4.39095497131348,5.46077442169189,6.13394355773926,100,6800,10125.7141019665
"65.1",0.761591672897339,1.08380734920502,1.64130401611328,2.1403603553772,2.61361312866211,3.21806740760803,3.72876167297363,4.17286443710327,4.67322635650635,5.5786452293396,6.31686544418335,100,6700,10082.5979204141
"65.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.113126695156097,-100,6700,9858.65430233628
"66.1",0.467579543590546,0.824077486991882,1.37866771221161,1.9498131275177,2.42223858833313,3.02519798278809,3.51059508323669,3.95231962203979,4.44904851913452,5.45698833465576,6.23813819885254,100,6600,10075.4220499285
"66.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.532680034637451,-100,6600,9865.82460516319
"67.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.733086466789246,0.997893273830414,-100,6500,9814.00316643342
"67.1.1",0.599930822849274,0.952500998973846,1.47441124916077,2.04625344276428,2.51872611045837,3.12076139450073,3.60958743095398,4.0491418838501,4.54239130020142,5.58434343338013,6.40129423141479,100,6500,10127.2218909562
"68.1",0.972822070121765,1.34732580184937,1.90251541137695,2.47022891044617,2.93996810913086,3.53858828544617,4.04189682006836,4.47803020477295,4.95981121063232,5.98596000671387,6.79073190689087,100,6400,10281.6004188992
"68.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.898529648780823,1.34075367450714,-100,6400,9659.60325590521
"69.1",1.08470833301544,1.44909656047821,1.99367463588715,2.55355882644653,3.01820468902588,3.61119937896729,4.10938596725464,4.54085206985474,5.01284885406494,6.02769565582275,6.81617450714111,100,6300,10602.7924516574
"69.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.743617475032806,0.361732751131058,1.32424592971802,1.09504318237305,-100,6300,9338.26360306516
"70.1",1.09283673763275,1.4053213596344,1.93392848968506,2.483731508255,2.94209933280945,3.52597975730896,3.99085259437561,4.4091591835022,4.8861255645752,5.88789081573486,6.67044401168823,100,6200,10946.8984467499
"70.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.12078857421875,0.741236805915833,1.15827524662018,-100,6200,8994.44844513386
"71.1",1.12877655029297,1.46508836746216,1.97884881496429,2.51699113845825,2.96797037124634,3.3469352722168,3.5377299785614,3.94349455833435,4.41147470474243,5.40243339538574,6.17935132980347,100,6100,11096.7506112494
"71.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.874818742275238,1.09700417518616,-100,6100,8844.17414192483
"72.1",1.14238119125366,1.46482121944427,1.78040361404419,2.24177765846252,2.58407139778137,3.02204179763794,3.45192432403564,3.26448678970337,3.67130756378174,4.65893077850342,5.43579435348511,100,6000,10985.4042201526
"72.1.1",-9999,-9999,-9999,-9999,-9999,-9999,0.0512924194335938,0.353095650672913,0.618328332901001,0.63385146856308,1.27244031429291,-100,6000,8955.96286978945
"73.1",1.10384273529053,1.31463074684143,1.75740051269531,2.265700340271,2.6592652797699,2.94476366043091,2.85452175140381,2.73640036582947,2.97437167167664,3.96470069885254,4.53373050689697,100,5900,10850.7180375904
"73.1.1",-9999,-9999,-9999,-9999,-9999,-9999,0.313027858734131,0.582981765270233,0.641308784484863,1.23725187778473,1.18694388866425,-100,5900,9090.18969251961
"74.1",1.25916075706482,1.55842626094818,2.02407693862915,2.52530932426453,2.19656801223755,2.15175724029541,2.61734533309937,2.85114049911499,3.32961297035217,4.16484975814819,4.38970708847046,100,5800,10729.0027426928
"74.1.1",-9999,-9999,-9999,-9999,-9999,-9999,0.258383542299271,0.584081947803497,1.07812595367432,1.49725317955017,1.37260472774506,-100,5800,9212.11774292216
"75.1",0.873142302036285,1.12013280391693,1.55933666229248,1.99242079257965,2.23214602470398,2.03096461296082,2.30613660812378,2.65515661239624,2.9570517539978,3.94564080238342,4.53747081756592,100,5700,10677.4746239148
"75.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0699455961585045,-100,5700,9263.47809224948
"76.1",0.599736332893372,0.821651875972748,1.1430367231369,1.52846312522888,1.95267498493195,2.44099497795105,2.90616464614868,3.31418108940125,3.69794774055481,4.60458374023438,5.37582921981812,100,5600,10619.0949312188
"76.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-100,5600,9322.00389857218
"77.1",0.65105664730072,0.870756983757019,1.39276325702667,1.92862021923065,2.36894869804382,2.92445254325867,3.34001111984253,3.74893999099731,4.21509218215942,5.20324468612671,5.9643931388855,100,5500,10561.4485621788
"77.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.281520009040833,-100,5500,9379.85087530687
"78.1",0.759069263935089,1.06945466995239,1.53173160552979,2.05175137519836,2.3889524936676,2.94305920600891,3.15544438362122,3.56158447265625,4.02574872970581,5.0032787322998,5.73965072631836,100,5400,10523.4682814404
"78.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.346183776855469,0.806625366210938,0.492054373025894,0.420757919549942,-100,5400,9417.62348897383
"79.1",0.561533093452454,0.277509570121765,0.762104392051697,1.29140412807465,1.72534990310669,1.33423125743866,1.79379713535309,2.13349890708923,1.688800573349,0.927987635135651,0.808992922306061,-100,5300,9539.48382348567
"79.1.1",0.786482870578766,1.14546477794647,1.41660308837891,1.84216046333313,2.27975344657898,2.64963912963867,3.11250877380371,3.41618585586548,3.63080859184265,4.04658651351929,4.56096076965332,100,5300,10401.7654409669
"80.1",0.840840458869934,1.18695092201233,1.21147954463959,1.7357120513916,2.16616082191467,2.06595706939697,1.93588030338287,1.74158620834351,1.40963065624237,2.36143517494202,1.94364786148071,-100,5200,9683.88960933313
"80.1.1",0.452292829751968,0.802114963531494,1.08422338962555,1.61110925674438,1.68926155567169,2.23307824134827,2.69057154655457,2.4137556552887,2.40958738327026,2.66668009757996,3.06326150894165,100,5200,10257.3247102313
"81.1",1.07706487178802,1.41673195362091,1.69644570350647,2.21469211578369,2.64104580879211,3.13144016265869,3.06627154350281,3.4591498374939,3.90808773040771,4.25493669509888,2.97513914108276,-100,5100,9892.04443789646
"81.1.1",0.440188705921173,0.783500850200653,1.28713846206665,1.22197437286377,1.65017485618591,1.57228887081146,2.02554535865784,1.84621870517731,1.74551236629486,1.45908832550049,1.7710747718811,100,5100,10049.169994399
"82.1",1.08119201660156,1.2695552110672,1.54033184051514,2.05216288566589,2.47407174110413,3.0057954788208,3.45346140861511,3.38611388206482,3.38313794136047,3.31371355056763,3.52029776573181,-100,5000,10103.3265142441
"82.1.1",-9999,-9999,-9999,-9999,-9999,-9999,0.435806274414062,0.516717374324799,0.237854436039925,0.828321516513824,0.633249163627625,100,5000,9837.89270621911
"83.1",1.28099119663239,1.57348966598511,2.05626797676086,2.44895911216736,2.8662052154541,3.39239001274109,3.83548283576965,4.22018480300903,4.42791271209717,3.58771467208862,4.18788576126099,-100,4900,10290.2902729027
"83.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.131069272756577,0.400843888521194,0.511115491390228,0.758985221385956,100,4900,9650.97331319004
"84.1",0.898117959499359,1.05811023712158,1.35034203529358,1.6664297580719,2.07246947288513,2.59762835502625,3.03688931465149,3.41826891899109,3.68211674690247,4.48779439926147,5.17220211029053,-100,4800,10413.5973439366
"84.1.1",-9999,-9999,0.287384033203125,0.780479431152344,1.18946838378906,1.70608520507812,0.406032145023346,0.359299927949905,0.49266391992569,0.609865307807922,1.09382748603821,100,4800,9527.70246468112
"85.1",0.881087481975555,1.19696545600891,1.6641743183136,2.15699982643127,2.5655825138092,2.07031226158142,2.50436735153198,2.81437301635742,2.62022972106934,1.40246748924255,2.08857250213623,-100,4700,10478.9703688249
"85.1.1",0.849590241909027,0.778019964694977,1.10038232803345,1.58870303630829,1.99409091472626,2.50663757324219,2.17411708831787,1.70491707324982,1.8563779592514,1.36344647407532,1.52211236953735,100,4700,9462.10473711789
"86.1",0.809836030006409,0.887989580631256,1.26364612579346,1.5400984287262,1.94116806983948,2.03385281562805,2.25338459014893,1.7385345697403,1.19206762313843,0.635075390338898,1.22632241249084,-100,4600,10454.6896129288
"86.1.1",0.810226738452911,1.0954897403717,1.37993800640106,1.86906480789185,2.27384424209595,2.78406453132629,3.21224236488342,3.14492607116699,3.56841421127319,3.03452801704407,2.12596845626831,100,4600,9486.63951246813
"87.1",-9999,0.384070992469788,0.641791343688965,1.16254329681396,1.58355164527893,2.10170912742615,2.42886924743652,2.79955387115479,1.56567811965942,0.521745145320892,0.80259096622467,-100,4500,10401.0289378949
"87.1.1",0.725083351135254,0.944328308105469,1.44632148742676,1.79814636707306,2.03982377052307,2.55648231506348,2.98535943031311,3.35455679893494,3.47913026809692,3.87520742416382,2.76056265830994,100,4500,9540.23041531444
"88.1",0.595340669155121,0.923392832279205,1.45454752445221,1.99907886981964,2.41971826553345,2.54107928276062,2.96858263015747,3.33515977859497,2.82712531089783,0.758141458034515,0.813585340976715,-100,4400,10332.2565856874
"88.1.1",0.543171226978302,0.877168774604797,1.39823257923126,1.79172456264496,2.21084427833557,2.51193857192993,2.93827176094055,3.30431890487671,3.7200608253479,3.85280275344849,2.87347936630249,100,4400,9608.91736551747
"89.1",0.449553430080414,0.779730260372162,1.27647411823273,1.80441546440125,2.06321811676025,2.57630825042725,2.9987781047821,3.14857196807861,3.34409379959106,3.72520041465759,3.38530135154724,100,4300,9686.46507531032
"89.1.1",1.07843589782715,1.4504725933075,1.99114179611206,2.3078019618988,2.72730755805969,3.04794788360596,3.47106218338013,2.91531753540039,3.10553956031799,0.665357291698456,0.778398215770721,-100,4300,10254.8186932728
"90.1",0.759566307067871,1.13049495220184,1.66918301582336,1.85078203678131,2.26668047904968,2.7748851776123,2.55264091491699,2.90973472595215,2.44995450973511,0.645830988883972,0.790458679199219,-100,4200,10200.5444060825
"90.1.1",0.564088046550751,0.886052906513214,1.39254283905029,1.91859877109528,2.33489775657654,2.84367728233337,3.26201868057251,3.42757511138916,3.64718961715698,4.08546686172485,4.20403385162354,100,4200,9740.69580183551
"91.1",0.911441504955292,1.28158891201019,1.64371526241302,2.16710305213928,2.58075308799744,2.94204068183899,3.35652375221252,3.71064758300781,4.11138963699341,4.73694610595703,5.00805187225342,100,4100,9780.77193459123
"91.1.1",0.388801753520966,0.756807863712311,0.744622528553009,1.50859642028809,0.638031482696533,1.14212274551392,1.62570512294769,1.82086861133575,1.12670934200287,0.356869846582413,0.842856884002686,-100,4100,10160.4544413537
"92.1",0.860314607620239,1.23100852966309,1.76801526546478,2.28940486907959,2.7006516456604,3.18341064453125,3.5940363407135,3.7909882068634,4.1869969367981,5.02700614929199,5.70030879974365,100,4000,9821.42952914536
"92.1.1",0.237040147185326,0.682385563850403,1.22090208530426,1.30634498596191,1.38263297080994,1.04923415184021,1.36317849159241,0.872869729995728,0.925655663013458,1.02944493293762,1.46397984027863,-100,4000,10119.8232864216
"93.1",0.878051161766052,1.25630021095276,1.63173651695251,2.15244340896606,2.56167364120483,3.05878233909607,3.46531510353088,3.74716544151306,4.13835334777832,4.72921419143677,5.39400720596313,100,3900,9856.14328353852
"93.1.1",0.798183023929596,1.25890266895294,1.80727756023407,2.32953572273254,2.73909544944763,2.77211022377014,2.62858366966248,2.97181105613708,2.74990057945251,1.43934988975525,1.36840927600861,-100,3900,10085.1076488979
"94.1",0.862287700176239,1.22012639045715,1.76812851428986,2.28875017166138,2.44052600860596,2.33519959449768,2.7377667427063,3.0798704624176,3.46602725982666,2.43293595314026,0.939554035663605,-100,3800,10049.1875490136
"94.1.1",0.909722864627838,1.30413842201233,1.84837174415588,2.35598111152649,2.76304912567139,3.08121132850647,3.48360395431519,3.82553696632385,4.21147489547729,4.51427316665649,5.16846656799316,100,3800,9892.06075949967
"95.1",0.930284380912781,1.23701500892639,1.78252482414246,2.29999351501465,2.44406175613403,2.9331681728363,3.33131718635559,3.06228971481323,3.44327688217163,2.77049922943115,1.61475598812103,-100,3700,10008.3683524169
"95.1.1",0.692264556884766,1.10207366943359,1.64619874954224,1.97839629650116,2.38263869285583,2.73465514183044,2.98106074333191,3.3185567855835,3.69907093048096,4.37247657775879,4.40130949020386,100,3700,9932.88149690256
"96.1",0.660225450992584,1.07740211486816,1.53519296646118,2.04364824295044,2.44427084922791,2.69596695899963,2.8067102432251,3.00403881072998,3.37904453277588,3.93923163414001,4.35461568832397,100,3600,9977.43015827984
"96.1.1",1.01502287387848,1.42568039894104,1.96796154975891,2.48161268234253,2.87437272071838,3.35794067382812,3.75105810165405,4.0840163230896,4.4591007232666,2.11148762702942,0.916186928749084,-100,3600,9963.81730778515
"97.1",-9999,1.29742431640625,1.83605182170868,2.34529113769531,2.71846055984497,3.19888377189636,3.58873057365417,3.44545936584473,3.81541657447815,2.70230150222778,0.467703819274902,-100,3500,9911.59962999821
"97.1.1",0.473882704973221,0.891772389411926,1.42992854118347,1.93900060653687,2.23897981643677,2.56360149383545,2.95121359825134,3.2790744304657,3.64810156822205,4.1551513671875,4.63975477218628,100,3500,10029.6475596577
"98.1",-9999,-9999,-9999,-9999,-9999,-9999,2.04769897460938,1.44794237613678,1.81171822547913,0.685220718383789,0.549264252185822,-100,3400,9847.21775079519
"98.1.1",0.613775610923767,1.03325605392456,1.51453816890717,2.01992964744568,2.41352796554565,2.8856143951416,3.1443076133728,3.46748781204224,3.83078622817993,4.5948600769043,4.97460174560547,100,3400,10094.0233539566
"99.1",0.749188423156738,1.16752147674561,1.69875824451447,2.19977879524231,2.51880812644958,2.89329624176025,3.27098608016968,3.58911156654358,3.94630670547485,4.62458753585815,5.19347620010376,100,3300,10160.5116013214
"99.1.1",-9999,-9999,-9999,-9999,-9999,-9999,2.04769897460938,1.41270434856415,1.12574934959412,1.75754034519196,0.316486597061157,-100,3300,9780.73356079683
"100.1",0.93548184633255,1.35332453250885,1.88067007064819,2.37745308876038,2.74514508247375,3.15045976638794,3.52299809455872,3.83609199523926,4.18710994720459,4.88280010223389,5.46507501602173,100,3200,10243.9064403139
"100.1.1",-9999,-9999,-9999,-9999,-9999,-9999,1.08097839355469,1.393798828125,0.999221742153168,1.12986290454865,0.490334928035736,-100,3200,9697.33384983614
"101.1",1.04727184772491,1.43533170223236,1.92743468284607,2.41955375671387,2.79818248748779,3.25500106811523,3.62222003936768,3.92763042449951,4.27230024337769,4.94039297103882,5.49179649353027,100,3100,10339.068465244
"101.1.1",-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.18214416503906,1.52668762207031,1.47296166419983,0.370198369026184,-100,3100,9602.16996727511
"102.1",1.04203474521637,1.41301095485687,1.93058371543884,2.41736102104187,2.71878504753113,3.1692099571228,3.53030967712402,3.76522994041443,4.0895791053772,4.79181289672852,5.29786777496338,100,3000,10451.0810862631
